"trap" "tubetotal" "occupation" "share_occ" "share_int" "share_unocc_wtint" "length" "spec_num" "bee_num" "oca" "oc" "or" "or_chambers" "or_males_p" "or_females_p" "or_parasite_num" "or_parasite_infested_p" "or_parasite_death_p" "or_unknown_death_p" "or_total_death_p" "or_total_alive_p" "days" "juliandays" "trap_o" "tube_o" "shade" "windprotection" "hang_location" "hang_location_sp" "floor" "flowers_100m" "seminatural_flowers" "exotic_flowers" "treespecies" "treeheight" "rainprotection" "visibility" "distance" "distance_class" "RW" "HW" "dist_forage0" "dist_forage2" "dist_nest0" "dist_nest2" "share_f0_250" "share_f2_250" "share_n0_250" "share_n2_250" "MSI_250" "MPFD_250" "TE_250" "ED_250" "MPS_250" "NumP_250" "share_f0_500" "share_f2_500" "share_n0_500" "share_n2_500" "MSI_500" "MPFD_500" "TE_500" "ED_500" "MPS_500" "NumP_500" "share_f0_750" "share_f2_750" "share_n0_750" "share_n2_750" "MSI_750" "MPFD_750" "TE_750" "ED_750" "MPS_750" "NumP_750" "share_f0_1000" "share_f2_1000" "share_n0_1000" "share_n2_1000" "MSI_1000" "MPFD_1000" "TE_1000" "ED_1000" "MPS_1000" "NumP_1000" "hang_location_sp.t" "juliandays.t" "shade.t" "hang_location.t"
317 NA "belegt" NA NA NA 8.36 1 1 0 0 1 22 NA NA 2 36.36 31.82 27.27 59.09 40.91 73 169 "S" "WO" "Halblicht" "TRUE" "Kleingarten" NA NA "TRUE" "TRUE" "TRUE" NA NA NA NA 4044 "Surburban" 4528317 5686158 195.7479528 0 80.56589592 290.9756883 3.311613849 68.27750008 4.269247766 0 1.559955714 1.424257143 4510.17576 0.02298219 28035.22362 7 10.20465247 38.56879755 13.35884753 2.811703347 1.831049048 1.39388 21513.40158 0.027398935 37390.05587 21 15.97434408 33.15135888 26.00682249 5.00761805 1.591739889 1.189169778 57746.34382 0.032683519 19631.48591 90 22.93983177 26.17041157 32.3539795 4.787465844 1.612267785 1.406282752 102787.201 0.032722512 19631.48591 149 NA 24 "Partly_shaded" "Garden_or_allotment"
318 31 "unbelegt" 0 19.35483871 19.35483871 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 92 157 NA NA "Halbschatten" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Apfel/Birne" "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 2979 "Subzentrum" 4526863 5686673 54.9185246 0 54.9185246 378.5724414 38.69970825 41.3875652 43.07081377 0 1.422168333 1.356450833 6539.47119 0.033322729 16353.88044 12 40.97798514 18.82855269 46.47892702 1.267672761 2.082335714 1.412355238 25626.33672 0.032637067 37390.05586 21 39.85572081 14.46700086 44.57364435 0.815274039 1.636139091 1.38705625 63145.74945 0.035739497 20077.65605 88 36.75284886 9.567737547 43.39113235 0.841083424 1.622889161 1.385736364 108643.7948 0.03458697 20077.65605 143 "ClassB" 12 "Partly_shaded" "Garden_or_allotment"
322 32 "belegt" 25 50 25 11.2 1 1 0 0 1 48 59.09 40.91 0 0 0 8.33 8.33 91.67 73 159 NA NA "Halbschatten" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" "Apfel/Birne" "Normal" "Beregnet" "Aus allen Richtungen (frei hängend)" 3184 "Subzentrum" 4529317 5689521 184.0699846 0 127.1225609 408.1750504 3.376180725 55.95074856 13.48404145 0 1.416111875 1.389405 7594.45385 0.038698531 12265.41033 16 10.44824526 45.21751986 14.26744054 1.211604171 2.004203333 1.410998333 28205.88089 0.03592231 32716.29888 24 10.84368963 32.07526162 17.22468681 3.539676904 1.560548571 1.415157449 58723.73971 0.03323671 18028.91563 98 12.68910338 27.18792128 19.21649587 3.153033619 1.519045577 1.371080192 104748.8257 0.033346999 18028.91563 156 "ClassB" 14 "Partly_shaded" "Garden_or_allotment"
323 32 "belegt" 21.875 40.625 18.75 10.73 2 1 0 0 1 59 NA NA 2 28.81 13.56 10.17 23.73 76.27 66 155 "S" "WO" "Volllicht" "FALSE" "Kleingarten" "Holzzaun" 0 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 2315 "Subzentrum" 4525154 5687463 39.42772581 0 25.57404819 154.183028 44.9914911 40.3820555 57.53565881 7.915484538 1.619733793 1.409218966 12699.38094 0.064711354 6767.122942 29 24.94599786 26.12186709 41.35207298 34.54208212 1.998852143 1.399583214 30641.66392 0.039024463 28042.5419 28 18.98537659 19.06483121 30.92550311 40.70838462 1.690669744 1.394071923 57989.12974 0.032820932 22651.71417 78 18.32966985 16.27698615 26.71015319 35.44612182 1.605450073 1.393578248 94237.19438 0.0300006 22651.71417 137 "ClassE" 10 "Fully_sunlit" "Garden_or_allotment"
324 34 "belegt" 5.8823529412 50 44.117647059 12.65 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 70 156 NA "WO" "Halblicht" "FALSE" "Kleingarten" "Freisthehendes Objekt" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 1633 "Subzentrum" 4526192 5691193 134.8658049 377.795337 141.0920702 544.5589218 10.72847093 0 19.16210002 0 1.416799091 1.400204545 5913.27113 0.030131845 17840.59685 11 17.07934741 3.656151841 32.86595635 0 1.797549375 1.37405125 19415.37469 0.02472694 49074.44832 16 17.13534001 9.991954613 33.60766394 0.578030744 1.621309796 1.415378571 43844.45173 0.024815268 36057.83127 49 20.27103143 11.54087494 39.76717832 2.955281653 1.625638795 1.381385663 76939.63257 0.024493886 36057.83127 83 "ClassE" 11 "Partly_shaded" "Garden_or_allotment"
325 33 "belegt" 9.0909090909 39.393939394 30.303030303 8.9 1 1 0 0 1 17 33.33 66.67 1 11.76 5.88 5.88 11.76 88.24 61 164 NA NA "Halbschatten" "TRUE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 8036 "Surburban" 4533951 5687703 12.3605501 0 12.3605501 896.2940755 28.20141734 58.24942941 29.77435276 0 1.340624 1.360452667 7058.85444 0.035969315 13083.10436 15 57.94692869 36.20272154 58.8939335 0 1.644345 1.3817975 19719.92449 0.025114807 39259.55866 20 63.62559152 31.52301648 64.05872885 0 1.572374524 1.291760714 34115.81129 0.019309011 42067.46981 42 67.10818963 27.0549138 68.60607406 0.267532597 1.566076885 1.381581311 52542.34368 0.016726961 42067.46981 61 "ClassB" 19 "Partly_shaded" "Backyard_or_park"
326 34 "belegt" 32.352941176 73.529411765 41.176470588 10.44 1 1 0 0 1 100 81.08 18.92 1 21 10 16 26 74 73 164 "N" "WO" "Halblicht" "TRUE" "Haus" "Dachterrasse" 3 "TRUE" "TRUE" "TRUE" NA NA NA NA 2005 "Subzentrum" 4528137 5689492 160.3849971 500.1865715 70.18164614 1046.909958 3.831030862 0 19.13364451 0 1.476481667 1.410921667 7043.33833 0.03589025 16353.88044 12 9.708652257 0 23.0796079 0 2.285744 1.380909 24422.25133 0.031103573 78519.11732 10 12.85979838 1.399271267 22.5287155 0 1.494981385 1.389731692 51477.22043 0.029135294 27182.05742 65 17.10437056 2.00916012 23.79580746 0 1.492863505 1.336112887 83427.66104 0.026559363 27182.05742 97 NA 19 "Partly_shaded" "House"
328 33 "belegt" 9.0909090909 60.606060606 51.515151515 10.6 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 68 156 NA "WO" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA "Normal" NA NA 1636 "Subzentrum" 4526194 5691196 132.9004466 380.0944335 139.8711589 546.9298043 10.75509469 0 19.51032737 0 1.486334 1.412132 5906.59259 0.030097814 19624.65653 10 17.01272362 3.571281359 32.93242456 0 1.822168125 1.37942125 19401.31629 0.024709035 49074.44832 16 17.21189489 9.898056255 33.72331754 0.560294057 1.63364102 1.441208163 43959.16386 0.024880193 36057.83127 49 20.29800352 11.48918947 39.74142778 2.937963794 1.628270833 1.389880833 76941.12185 0.024494361 36057.83127 84 "ClassB" 11 "Partly_shaded" "Garden_or_allotment"
329 32 "unbelegt" 0 46.875 46.875 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 72 164 "S" "WO" "Halblicht" "TRUE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 535 "Zentrum" 4526625 5689772 16.71767641 908.8860798 16.71767641 1091.548336 23.16987916 0 42.00965871 0 1.56895 1.4006475 7010.22412 0.035721512 16353.88044 12 30.47571901 0 50.17572032 0 2.020754286 1.413712857 21036.9945 0.026792194 56085.0838 14 22.05392674 0 42.31430523 0 1.557487857 1.416253214 42042.24695 0.023795248 31550.60236 56 21.62856739 0.691179759 39.75230814 0 1.539015682 1.375209659 75171.45464 0.023930983 31550.60236 88 "ClassB" 19 "Partly_shaded" "Backyard_or_park"
330 33 "belegt" 9.0909090909 39.393939394 30.303030303 11.1 1 1 0 0 1 18 22.22 77.78 1 61.11 44.44 0 44.44 55.56 73 159 "S" "WO" "Halbschatten" "TRUE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "andere Rosaceae" "Normal" "Beregnet" "Aus allen Richtungen (frei hängend)" 4604 "Surburban" 4523387 5685866 178.7739305 0 178.7739305 122.492647 6.647592702 71.21141435 6.628872084 17.34314877 1.457172727 1.451062727 5046.01586 0.025712633 17840.59685 11 12.48287724 51.03876488 20.56849721 27.50200765 1.737308261 1.427998261 20678.02467 0.026335019 34138.74666 23 16.19896432 37.7091854 30.14545816 24.71651409 1.558509881 1.406421786 53443.4261 0.030248135 21033.73491 84 16.91559061 34.64207236 31.35043494 22.67586694 1.546807842 1.393708129 93944.04933 0.029907277 21033.73491 139 "ClassB" 14 "Partly_shaded" "Garden_or_allotment"
331 31 "unbelegt" 0 54.838709677 54.838709677 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 54 156 NA "WO" "Halbschatten" "FALSE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 3114 "Subzentrum" 4526428 5692661 235.0800245 85.92143 199.8012642 213.2368559 0.302191692 22.63331288 4.134073109 1.123641707 1.640965 1.58997 3536.45327 0.018020459 32707.76089 6 3.66929032 17.51980373 10.22136319 5.474602723 1.678039333 1.38382 16390.52547 0.020874567 52346.07821 15 11.68962694 15.63313652 17.75545846 3.255528825 1.586721714 1.386800714 50279.37157 0.028457331 25240.48189 70 13.74727892 14.79689692 18.31814133 2.279736924 1.544417967 1.390153252 93593.8297 0.029795783 25240.48189 123 "ClassB" 11 "Partly_shaded" "Backyard_or_park"
332 36 "belegt" 5.5555555556 44.444444444 38.888888889 10.63 2 1 0 0 1 11 NA NA 1 45.45 45.45 54.55 100 0 99 161 "E" "NS" "Halblicht" "TRUE" "Hausgarten" "Freisthehendes Objekt" 0 "TRUE" "TRUE" "FALSE" NA NA "Beregnet" "Aus 2 oder mehr Richtungen" 5267 "Surburban" 4526125 5694828 175.5592923 0 104.7957969 213.111555 4.183572606 55.74850974 11.72458866 3.105912647 1.532982105 1.410418421 9160.81559 0.046680132 10328.7666 19 17.40465946 35.69641568 26.56332818 3.782806956 1.892953667 1.396564333 31706.73245 0.040380908 26173.03911 30 16.56454872 47.97213852 24.80879967 1.6878618 1.55068375 1.385850875 55270.48945 0.031282224 22085.42165 80 16.1525687 53.01878185 23.17242418 2.416234691 1.592906068 1.397749573 84836.45023 0.027007854 22085.42165 117 "ClassE" 16 "Partly_shaded" "Garden_or_allotment"
333 32 "unbelegt" 0 28.125 28.125 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 60 156 NA "NS" "Halbschatten" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 4282 "Surburban" 4526842 5693784 60.1920807 0 60.1920807 193.9876492 23.62632615 55.44275646 25.47957535 1.233888226 1.530664118 1.293580588 7019.59195 0.035769247 11543.91561 17 33.4224695 33.63593663 35.37673811 8.948508362 1.857015667 1.393736333 30280.78658 0.038564859 26173.03911 30 35.85930722 31.78560025 39.67433161 5.359902026 1.570863846 1.367536026 56529.9834 0.031995078 22651.71451 78 36.36595512 29.97700625 42.02009559 5.188872896 1.579521908 1.383220076 94261.26042 0.030008261 22651.71451 131 "ClassB" 11 "Partly_shaded" "Garden_or_allotment"
334 34 "belegt" 23.529411765 67.647058824 44.117647059 10.22 2 1 0 0 1 36 NA NA 1 36.11 27.78 8.33 36.11 63.89 70 159 NA NA "Halbschatten" "FALSE" "Hausgarten" "Schuppenwand" 0 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus 2 oder mehr Richtungen" 6120 "Surburban" 4523205 5694935 38.05630839 0 38.05630839 752.9785996 31.31715829 27.46772165 51.04217837 0 1.461153846 1.390435385 7265.4274 0.037021934 15095.88964 13 31.39457242 39.02510611 41.42141165 0 1.715923684 1.373222105 21889.37395 0.027877764 41325.85122 19 37.86718938 39.93482841 45.20175361 0 1.509899857 1.387597571 46863.68916 0.026524108 25240.48189 70 42.40887772 36.97995318 49.30299117 0.474972691 1.59008319 1.413822414 82108.3888 0.02613937 25240.48189 116 "ClassC" 14 "Partly_shaded" "Garden_or_allotment"
335 33 "belegt" 18.181818182 27.272727273 12.121212121 10.59 2 1 0 0 1 37 NA NA 1 70.27 40.54 10.81 51.35 48.65 81 162 "S" "WO" "Volllicht" "FALSE" "Haus" "Mauer" 0 "TRUE" "TRUE" "FALSE" NA NA NA NA 8430 "Surburban" 4521577 5682468 0 2.619088927 0 308.194593 8.725480771 40.82428596 27.21893559 0 1.5605895 1.7514805 8864.96436 0.045172584 9812.328267 20 27.03438999 32.18468212 40.11258767 0.627163189 1.917072333 1.404766333 31722.20559 0.040400614 26173.03911 30 28.13527588 32.93280638 43.77718388 1.334002153 1.478600093 1.395013925 60849.83655 0.034440047 16512.46479 107 28.27187848 35.48087788 45.58392474 4.935751872 1.527127597 1.383756818 95342.83589 0.030352583 16512.46479 154 "ClassD" 17 "Fully_sunlit" "House"
336 35 "belegt" 37.142857143 80 42.857142857 13.56 1 1 0 0 1 71 58.49 41.51 2 42.25 21.13 5.63 26.76 73.24 66 154 "W" "NS" "Vollschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" NA NA NA NA 6445 "Surburban" 4531632 5686199 47.19475344 0 47.19475344 67.49068473 36.86451168 36.2836366 42.44636353 6.413313215 1.310784286 1.375978571 7784.00311 0.039664404 9345.07454 21 24.89289378 39.79437493 36.87945893 5.899686723 1.807557407 1.42462963 24999.12758 0.031838269 29081.15456 27 29.14364993 47.98038463 40.85241507 4.989034194 1.405833265 1.422563367 53816.65293 0.030459376 18028.91563 98 36.52819203 45.09604436 44.17771803 3.154934652 1.462774257 1.385846216 90164.30827 0.028703988 18028.91563 148 "ClassB" 9 "Fully_shaded" "Garden_or_allotment"
338 44 "belegt" 6.8181818182 84.090909091 77.272727273 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 "S" "WO" "Halbschatten" "FALSE" "Park" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Andere" "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 4373 "Surburban" 4530234 5691079 0 395.657632 0 418.6658383 56.14779848 0 54.80615436 0 1.395455714 1.366264286 4597.65283 0.02342794 28035.22362 7 43.0952384 2.439653449 47.97370829 0.511222669 1.763206842 1.398728947 20560.79336 0.026185716 41325.85122 19 41.65533481 10.75326405 47.05398717 0.31237386 1.496663276 1.370369655 43987.01458 0.024895956 30462.65055 58 32.89732559 20.34184616 38.29882037 0.903712536 1.556980364 1.517049091 80403.82284 0.025596718 30462.65055 110 "ClassB" 22 "Partly_shaded" "Backyard_or_park"
340 35 "unbelegt" 0 88.571428571 88.571428571 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 NA NA "Vollschatten" "TRUE" "Park" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" "Andere" "Normal" "Trocken" "Verdeckt" 419 "Zentrum" 4526164 5689979 10.20399127 445.197949 10.20399127 590.6281831 22.33819503 0 24.51566303 0 1.431215 1.416338 5447.76434 0.027759795 19624.65653 10 19.87816564 0.375839926 29.61692864 0 1.890689333 1.413502 20572.4385 0.026200547 52346.07821 15 18.00024293 4.21224981 33.58692918 0.636800748 1.611808039 1.374748824 42068.26495 0.023809974 34643.79867 51 18.95688098 7.528350338 35.68483767 1.450837134 1.60168725 1.388641875 72767.74484 0.023165758 34643.79867 80 "ClassB" 22 "Fully_shaded" "Backyard_or_park"
341 36 "unbelegt" 0 88.888888889 88.888888889 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 71 162 NA NA "Vollschatten" "TRUE" "Park" "Baum/Strauch" 0 "FALSE" "FALSE" "FALSE" NA "Normal" "Beregnet" "Verdeckt" 2827 "Subzentrum" 4527887 5687344 0 407.8996671 0 538.5550599 94.91776256 0 94.87023525 0 1.618352857 1.416567143 6387.97826 0.032550777 28035.22362 7 80.58019011 3.322483644 86.95374232 0 1.908948261 1.448022609 24889.26183 0.031698346 34138.74666 23 63.44358849 10.51608997 74.69037671 3.967397017 1.571301146 1.370305833 62010.91447 0.035097199 18404.51804 96 52.50012813 15.63705156 64.47485732 4.024918483 1.662757813 1.400691688 116338.6833 0.037036653 18404.51804 160 "ClassB" 17 "Fully_shaded" "Backyard_or_park"
342 40 "unbelegt" 0 87.5 87.5 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 NA NA "Vollschatten" "TRUE" "Park" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA "Normal" "Beregnet" "Aus weniger als 2 Richtungen" 602 "Zentrum" 4526558 5689135 4.931862731 270.6719996 0 817.3616952 36.72831839 0 50.67352498 0 1.424366667 1.349650833 6926.30027 0.035293867 16353.88044 12 37.95895872 0.882556069 44.25710803 0 2.280517143 1.434865 24351.21798 0.031013107 56085.0838 14 35.76487562 1.078434509 40.11086913 0 1.524373768 1.34420029 53767.21395 0.030431394 25606.28597 69 31.05089883 1.761812918 37.69246576 0.547741699 1.54754 1.3477015 86748.15842 0.02761645 25606.28597 100 "ClassB" 22 "Fully_shaded" "Backyard_or_park"
343 29 "belegt" 3.4482758621 24.137931034 20.689655172 10.2 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 "N" "WO" "Vollschatten" "FALSE" "Park" "Baum/Strauch" 0 "TRUE" "FALSE" "FALSE" NA "Hoch (>2m)" "Beregnet" "Aus 2 oder mehr Richtungen" 775 "Zentrum" 4526905 5689626 45.92174213 764.7187745 45.92174213 1327.574322 39.24075565 0 43.58749302 0 1.463040909 1.387874545 5808.71313 0.029599056 17840.59685 11 27.09497983 0 36.23932128 0 1.985391333 1.401584 22038.21086 0.028067319 52346.07821 15 23.88616036 0 39.06106727 0 1.569184255 1.363393191 43355.44463 0.02446868 37699.47023 47 25.69656146 1.697013841 43.58228219 0 1.568722706 1.355401412 77400.86997 0.024640722 37699.47023 85 "ClassB" 22 "Fully_shaded" "Backyard_or_park"
344 35 "unbelegt" 0 77.142857143 77.142857143 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 "S" "WO" "Halbschatten" "TRUE" "Park" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 4168 "Surburban" 4530052 5690981 0 204.045535 0 566.2882038 47.39663983 1.671542193 47.10951184 0 1.523121667 1.187186667 4584.31437 0.023359973 16353.88044 12 41.18466547 6.684478199 40.84934197 0 2.09086 1.532626667 20179.24503 0.025699786 52346.07821 15 34.47352914 11.95936175 40.02008732 0.227190322 1.564052333 1.3678145 46749.19117 0.026459304 29447.22887 60 33.5712542 18.93311378 40.49297705 0.35478942 1.552241132 1.389855943 81622.64488 0.025984733 29447.22887 106 "ClassB" 22 "Partly_shaded" "Backyard_or_park"
345 34 "unbelegt" 0 47.058823529 47.058823529 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 71 162 NA NA "Vollschatten" "TRUE" "Park" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" NA "Normal" "Beregnet" "Aus weniger als 2 Richtungen" 1675 "Subzentrum" 4526832 5688039 0.095108841 214.48958 0 1370.669785 31.82128257 1.74526214 50.85849045 0 1.618969231 1.411344615 7827.54476 0.039886276 15095.88964 13 27.20332173 1.087482244 40.4171438 0 2.017212 1.407658 24000.5474 0.030566502 52346.07821 15 30.46471571 3.86751258 43.01431629 0 1.568869851 1.390280597 54346.34493 0.030759173 26370.65272 67 31.3440213 9.611374094 45.02042243 0 1.528194242 1.371949495 87975.56621 0.028007198 26370.65272 99 "ClassB" 17 "Fully_shaded" "Backyard_or_park"
346 41 "belegt" 53.658536585 87.804878049 36.585365854 9.73 2 1 0 0 1 101 NA NA 2 18.81 6.93 18.81 25.74 74.26 75 168 "E" "NS" "Halbschatten" "FALSE" "Haus" "Balkon" 2 "TRUE" "TRUE" "TRUE" NA NA NA NA 2597 "Subzentrum" 4525722 5686997 137.5412472 311.0696664 137.5412472 126.1432545 9.554420549 0 8.477180254 17.2144684 1.433051429 1.327646429 6607.25542 0.033668133 14017.61181 14 19.1830441 2.612263572 18.25336043 22.13455814 2.067151 1.4019145 26184.7548 0.033348254 39259.55866 20 22.66984606 7.763943612 22.45314598 19.17063903 1.544669341 1.376256374 60564.45846 0.034278527 19415.7553 91 19.22838664 9.796758467 22.62735926 22.77631458 1.606186917 1.387260451 97005.53485 0.030881907 19415.7553 133 "ClassA" 23 "Partly_shaded" "House"
348 38 "unbelegt" 0 86.842105263 86.842105263 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 71 162 NA NA "Vollschatten" "TRUE" "Park" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA "Normal" "Beregnet" "Aus weniger als 2 Richtungen" 1668 "Subzentrum" 4527450 5688538 0 6.840245319 0 1608.399665 60.81872141 35.81115592 79.26358768 0 1.55373 1.465604444 5848.86869 0.029803674 21805.17393 9 52.9489259 23.83544614 68.6256672 0 1.716957895 1.481841579 21349.16692 0.027189769 41325.85122 19 41.10603303 16.5672694 53.243201 0 1.520054677 1.493716774 47982.61401 0.027157402 28497.31826 62 36.28090287 11.12399139 46.64955174 0 1.510391776 1.370170187 88888.12977 0.028297714 28497.31826 107 "ClassB" 17 "Fully_shaded" "Backyard_or_park"
349 37 "unbelegt" 0 81.081081081 81.081081081 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 "S" "WO" "Halbschatten" "FALSE" "Hinterhof" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" "Andere" "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 1567 "Subzentrum" 4527361 5690535 96.70731496 139.0047354 0 683.7947839 7.152920494 1.471421199 100 0 1.78546625 1.50425625 5323.45347 0.027126352 24530.82067 8 14.62183488 1.585335927 87.9829345 0 2.009394667 1.415542667 16781.5803 0.021372604 52346.07821 15 18.15660487 0.829467468 75.13943511 0.272533675 1.704702927 1.401740244 36877.41283 0.020872033 43093.50566 41 23.6685144 1.799770652 66.44997745 1.111951193 1.622916567 1.38978806 64820.15156 0.020635625 43093.50566 67 "ClassB" 22 "Partly_shaded" "Backyard_or_park"
350 36 "unbelegt" 0 91.666666667 91.666666667 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 76 167 "E" "NS" "Vollschatten" "TRUE" "Hinterhof" "Mauer" 0 "TRUE" "FALSE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 196 "Zentrum" 4526197 5689746 46.83702691 651.8783709 46.83702691 766.7090429 13.28956711 0 18.34666396 0 1.676451667 1.425266667 4386.85528 0.022353794 32707.76089 6 18.74060869 0 25.28606157 0 2.387516154 1.583486154 19832.42153 0.02525808 60399.32101 13 22.82767995 0.691937369 35.90585675 0 1.552058519 1.420691481 45471.57902 0.025736196 32719.14319 54 19.97203228 3.262800759 33.16255734 1.336429173 1.541432979 1.389422979 77420.08864 0.024646841 32719.14319 94 "ClassD" 22 "Fully_shaded" "Backyard_or_park"
351 35 "belegt" 20 37.142857143 20 10.56 2 1 0 0 1 6 50 50 1 66.67 33.33 0 33.33 66.67 102 168 "W" "NS" "Halblicht" "TRUE" "Hinterhof" "Holzzaun" 0 "TRUE" "FALSE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 2573 "Subzentrum" 4525741 5687018 162.5907531 334.6262903 162.5907531 144.5800056 8.448162778 0 7.242471837 13.13830011 1.389796875 1.4475 6551.51156 0.033384083 12265.41033 16 18.32256809 2.194221141 18.09957323 21.26766239 2.017519474 1.383898421 26204.95706 0.033373983 41325.85122 19 22.91144361 7.675563287 22.78961214 17.69446675 1.579674176 1.37696044 60713.5121 0.034362889 19415.7553 91 19.12525188 9.975412515 22.7042349 21.60828278 1.601595606 1.381418864 97167.95438 0.030933613 19415.7553 132 "ClassE" 23 "Partly_shaded" "Backyard_or_park"
